apex,label,feat_suspicious,feat_length,feat_entropy,feat_faketld,feat_brand_pos,feat_pop_keywords,feat_similar,feat_minus,length,entropy,num_subdomains,subdomain_len,has_www,valid_tlds,has_single_subdomain,has_tld_subdomain,digit_ex_subdomains_ratio,underscore_ratio,has_ip,has_digits,vowel_ratio,digit_ratio,alphabet_cardinality,repeated_char_ratio,consec_consonants_ratio,consec_digit_ratio,1-gram-mean,1-gram-std,1-gram-median,1-gram-max,1-gram-min,1-gram-lower-q,1-gram-upper-q,2-gram-mean,2-gram-std,2-gram-median,2-gram-max,2-gram-min,2-gram-lower-q,2-gram-upper-q,3-gram-mean,3-gram-std,3-gram-median,3-gram-max,3-gram-min,3-gram-lower-q,3-gram-upper-q
davisoninfltables.com,0,0,0.9456713015008864,1.4883382951292468,0,-1.0,0,0.5910698989857993,-0.3423158324890221,0.9456713015008864,1.488338295129243,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,1.474504302671817,-0.5588697400613298,-0.4693048250865921,-0.2042635134740973,0.0168986101942703,-0.4042950734411185,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
ddg-corp.com,0,0,-0.7497215618898784,-0.8104691697458637,0,-1.0,0,-0.9295529397811224,1.9975053055083944,-0.7497215618898784,-0.8104691697458652,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.856394065920724,-0.2429421424634974,-0.9237330958515928,1.6808627461662051,1.4173770090511844,-0.2042635134740973,-0.2445539029753716,-0.4284711963094134,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,1.2791152316475096,1.533443441106534,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
difamealco.gob.mx,0,0,0.1921633622161019,0.8510605704606827,0,-1.0,0,0.5910698989857993,-0.3423158324890221,0.1921633622161019,0.8510605704606745,1,3.0560235075374376,0,1,0,0,1.0,0.0,0,0,0.2422846755967685,-0.2429421424634974,0.675091836497347,-0.5588697400613298,0.1225953581723184,-0.2042635134740973,-0.345112561886772,-0.4953339581165782,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
digirep.net,0,0,-0.9380985467110744,-0.7766309787608188,0,-1.0,0,0.2109141892940689,-0.3423158324890221,-0.9380985467110744,-0.7766309787608218,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.3627829765451411,-0.2429421424634974,-0.9237330958515928,-0.5588697400613298,-1.7842648913038293,-0.2042635134740973,-0.680308091591441,-0.6297235997417359,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dignitasvitae.es,0,0,0.0037863773949059,-0.4423200729982,0,-1.0,0,-0.549397230089392,-0.3423158324890221,0.0037863773949059,-0.4423200729982014,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.194974367469841,-0.2429421424634974,-0.5240268627643578,-0.5588697400613298,-1.3340339990664052,-0.2042635134740973,0.8012561497031973,0.2505545925149068,1.3279891933525991,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,2.2513803597794397,1.9380632571822305,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,3.174406860538442,4.382974564809414,1.0,4.477300415216375,1,1.0,-0.0352488502186279
diligentia-pepijn.nl,0,0,0.7572943166796902,0.1242058441759721,0,-1.0,0,-0.9295529397811224,1.9975053055083944,0.7572943166796902,0.1242058441759708,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.2091476428359661,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-0.3435260361440727,-0.2042635134740973,1.0627086628728393,1.223816620878174,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dinabsharat.com,0,0,-0.1845906074262901,0.7667942527209531,0,-1.0,0,1.3513813183692602,-0.3423158324890221,-0.1845906074262901,0.7667942527209547,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,0.675091836497347,-0.5588697400613298,-1.223977558741702,-0.2042635134740973,-0.9484645153551782,-0.2420166579742686,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dinastiseni.com,0,0,-0.1845906074262901,-0.0661903570062592,0,-1.0,0,1.7315370280609907,-0.3423158324890221,-0.1845906074262901,-0.0661903570062579,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.7724771997696093,-0.2429421424634974,-0.1243206296771229,-0.5588697400613298,-1.223977558741702,-0.2042635134740973,-0.1257118515346253,0.1653174402046312,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-0.1459887585314441,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
diplomatico.fr,0,0,-0.3729675922474862,0.5535789541702647,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.3729675922474862,0.5535789541702606,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.2896232938264862,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-1.098198769799184,-0.2042635134740973,-0.8981851858994762,-0.8059824298802885,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
direct-result.nl,0,0,0.0037863773949059,0.4859802653501841,0,-1.0,0,-0.9295529397811224,1.9975053055083944,0.0037863773949059,0.4859802653501828,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.9175114710313188,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,-0.2445539029753716,-0.45449305311532,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,0.7632194493734185,1.19936574377158,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dixonmechanical.com,0,0,0.5689173318584941,0.3965004973934203,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.5689173318584941,0.3965004973934148,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.4166901111799397,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-0.8996006819952076,-0.2042635134740973,0.735893021410786,0.1460859709973261,1.3279891933525991,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
djvu-viewer.ru,0,0,-0.3729675922474862,-0.3389045562517498,0,-1.0,0,-0.9295529397811224,1.9975053055083944,-0.3729675922474862,-0.3389045562517513,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.2896232938264862,-0.2429421424634974,-0.5240268627643578,-0.5588697400613298,-0.1548578527302965,-0.2042635134740973,0.0168986101942703,-0.3725766910548747,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dr-dassler.de,0,0,-0.5613445770686822,-1.472135358760884,0,-1.0,0,-0.549397230089392,1.9975053055083944,-0.5613445770686822,-1.472135358760887,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.134176685236567,-0.2429421424634974,-1.3234393289388278,1.5085756318410102,1.078741808052097,-0.2042635134740973,0.8993008421418126,0.4033237480664379,1.3279891933525991,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
drnoroozi.com,0,0,-0.5613445770686822,-1.2907479535558106,0,-1.0,0,1.7315370280609907,-0.3423158324890221,-0.5613445770686822,-1.2907479535558135,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.5991450284054108,-0.2429421424634974,-0.9237330958515928,1.5085756318410102,-0.9530693979424318,-0.2042635134740973,0.1912002856406986,1.322878597808652,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
ducvietfoods.vn,0,0,-0.1845906074262901,0.5075043657017455,0,-1.0,0,0.9712256086775298,-0.3423158324890221,-0.1845906074262901,0.507504365701747,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,0.275385603410112,1.2329162489206968,0.5369254864535552,-0.2042635134740973,-0.5713695444374239,-0.5911768527359978,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-0.6086666608907894,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dwpriests.com,0,0,-0.5613445770686822,0.6315242227377571,0,-1.0,0,-0.549397230089392,-0.3423158324890221,-0.5613445770686822,0.6315242227377587,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.134176685236567,-0.2429421424634974,0.275385603410112,-0.5588697400613298,1.078741808052097,-0.2042635134740973,-1.2250008273615294,-1.1488064590134133,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
einheitenumrechnen.org,0,0,1.1340482863220824,-0.1532613339943357,0,-1.0,0,0.9712256086775298,-0.3423158324890221,1.1340482863220824,-0.1532613339943315,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.8749007555757261,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.0166586776458653,-0.2042635134740973,1.7163399457969435,2.424974669103466,-0.3674315927680718,2.3279128505458977,1,-0.0775515280790167,0.7793670461872463,1.3741486652243158,1.5271257493700336,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
eliteuniformconnection.com,0,0,1.8875562256068663,0.1191590928934486,0,-1.0,0,-0.1692415203976615,-0.3423158324890221,1.8875562256068663,0.1191590928934472,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.0324754568159056,-0.2429421424634974,0.275385603410112,0.4748529458898389,-0.9530693979424318,-0.2042635134740973,3.0236025116451537,1.9351512734537988,3.02340997947327,1.298878291484309,1,-0.0775515280790167,2.630078655624627,1.0435975919136835,1.3415674345009418,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
enriqueguevaramusic.com,0,0,1.3224252711432785,1.0335974743073242,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,1.3224252711432785,1.0335974743073228,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.6542104193179192,-0.2429421424634974,1.074798069584582,-0.5588697400613298,-1.8364655744617917,-0.2042635134740973,0.9693327653122522,0.406468357427061,1.3279891933525991,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,0.3333062974783458,0.8647638846991711,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
erickphotography.com,0,0,0.7572943166796902,1.0613135301190872,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.7572943166796902,1.061313530119082,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.3541819140976764,-0.2429421424634974,1.074798069584582,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,0.1289496872669746,0.069896383810593,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,0.47661068144337,0.984052280783611,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
evfordbroncos.com,0,0,0.1921633622161019,0.1160741501131405,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.1921633622161019,0.116074150113135,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.4204559796192817,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.8994643486996378,-0.2042635134740973,0.0822617384866815,0.9361415117274212,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,-0.6086666608907894,0.6772368189944079,1.137537182337368,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
expertproekt26.ru,0,0,0.1921633622161019,-0.1613418813769719,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.1921633622161019,-0.161341881376976,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.4204559796192817,1.274946379996376,-0.1243206296771229,-0.5588697400613298,1.6763333392269577,1.5439912149721189,0.5873404571098533,0.6629811216625658,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
exporto.de,0,0,-1.1264755315322703,-1.319738485679254,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-1.1264755315322703,-1.3197384856792542,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.7724771997696093,-0.2429421424634974,-1.3234393289388278,-0.5588697400613298,0.9771512477523702,-0.2042635134740973,-0.5713695444374239,-0.5548983392186077,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-0.6086666608907894,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
fairwaterworkshops.com,0,0,1.1340482863220824,1.2807782961619416,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,1.1340482863220824,1.2807782961619447,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.1493348024854426,-0.2429421424634974,1.474504302671817,-0.5588697400613298,0.6169665339624311,-0.2042635134740973,0.2783511233639124,0.4005952626340244,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,0.3762976126678531,0.9015301009326284,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
fassade.lu,0,0,-1.1264755315322703,-1.319738485679254,0,-1.0,0,-0.1692415203976615,-0.3423158324890221,-1.1264755315322703,-1.3197384856792542,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.7724771997696093,-0.2429421424634974,-1.3234393289388278,2.1288092434117134,-0.3435260361440727,-0.2042635134740973,-0.5713695444374239,-0.5548983392186077,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-0.6086666608907894,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
fbf-bff.be,0,0,-1.1264755315322703,-4.054495941627485,0,-1.0,0,-0.9295529397811224,1.9975053055083944,-1.1264755315322703,-4.054495941627487,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-2.6075001418322468,-0.2429421424634974,-2.5225580282005327,2.1288092434117134,2.297828531648814,-0.2042635134740973,2.3699712287210493,2.687774804164408,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,2.630078655624627,1.730524041137336,1.7881002487552662,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
ff-nienburg.de,0,0,-0.3729675922474862,0.1073371989592594,0,-1.0,0,-0.1692415203976615,1.9975053055083944,-0.3729675922474862,0.1073371989592553,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.5151332160787172,-0.2429421424634974,-0.1243206296771229,1.3609009624194144,1.73182398140748,-0.2042635134740973,-0.4822380058568641,-0.5406183704345836,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-0.1459887585314441,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
financialpartner.nz,0,0,0.5689173318584941,0.0676907830274156,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.5689173318584941,0.0676907830274101,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.1762883698028419,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.4905859326326279,-0.2042635134740973,0.735893021410786,1.2629241851223854,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
